location,forecast_date,quantile,value,target,target_end_date,type
16,2021-05-03,0.45,15.59325210254707,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.5,16.431077513723253,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.55,17.38069761579366,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.6,18.29616482895628,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.65,19.484093099727446,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.7,20.674570642950258,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.75,22.83770777712403,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.8,25.397062360744407,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.85,27.955821603947538,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.9,32.38594018072797,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.95,38.75512805429494,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.975,44.95853696292538,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.99,53.7932543367908,1 wk ahead inc death,2021-05-08,quantile
17,2021-05-03,0.01,121.53570335171617,1 wk ahead inc death,2021-05-08,quantile
